g0,L2norm
0.24176959006,5.9402356779
0.24241360957,5.9434840045
0.24305658264,5.9467485292
0.24369851056,5.9500292134
0.24433939464,5.9533260184
0.24497923618,5.9566389053
0.24561803646,5.9599678353
0.24625579679,5.9633127695
0.24689251845,5.9666736688
0.24752820273,5.9700504942
0.24816285092,5.9734432066
0.2487964643,5.9768517667
0.24942904414,5.9802761353
0.25006059174,5.9837162731
0.25069110836,5.9871721406
0.25132059527,5.9906436984
0.25194905375,5.9941309071
0.25257648506,5.9976337269
0.25320289045,6.0011521183
0.2538282712,6.0046860416
0.25445262855,6.0082354569
0.25507596377,6.0118003246
0.25569827809,6.0153806046
0.25631957276,6.018976257
0.25693984902,6.0225872419
0.25755910811,6.0262135191
0.25817735126,6.0298550485
0.25879457971,6.0335117899
0.25941079467,6.0371837031
0.26002599737,6.0408707477
0.26064018902,6.0445728834
0.26125337084,6.0482900698
0.26186554403,6.0520222663
0.26247670979,6.0557694323
0.26308686933,6.0595315274
0.26369602383,6.0633085107
0.26430417448,6.0671003416
0.26491132248,6.0709069792
0.26551746898,6.0747283828
0.26612261518,6.0785645113
0.26672676223,6.0824153237
0.2673299113,6.0862807791
0.26793206355,6.0901608363
0.26853322012,6.0940554542
0.26913338217,6.0979645914
0.26973255083,6.1018882068
0.27033072723,6.1058262588
0.27092791251,6.1097787061
0.27152410778,6.1137455073
0.27211931417,6.1177266206
0.27271353278,6.1217220045
0.27330676472,6.1257316172
0.27389901108,6.1297554171
0.27449027296,6.1337933621
0.27508055143,6.1378454105
0.27566984759,6.1419115202
0.27625816248,6.1459916492
0.27684549719,6.1500857553
0.27743185277,6.1541937963
0.27801723026,6.15831573
0.27860163071,6.1624515139
0.27918505516,6.1666011056
0.27976750463,6.1707644625
0.28034898014,6.1749415422
0.2809294827,6.1791323018
0.28150901333,6.1833366987
0.28208757302,6.1875546898
0.28266516275,6.1917862324
0.28324178351,6.1960312834
0.28381743628,6.2002897996
0.28439212201,6.2045617378
0.28496584166,6.2088470547
0.28553859619,6.213145707
0.28611038653,6.2174576511
0.28668121361,6.2217828433
0.28725107835,6.2261212401
0.28781998167,6.2304727976
0.28838792448,6.2348374719
0.28895490766,6.239215219
0.28952093211,6.2436059947
0.2900859987,6.2480097549
0.29065010829,6.2524264552
0.29121326175,6.2568560511
0.29177545992,6.261298498
0.29233670364,6.2657537513
0.29289699374,6.2702217661
0.29345633104,6.2747024975
